lat,lon,rssi,snr
46.79896166666666,-71.22588483333334,,
46.7989635,-71.22588083333333,,
46.7989635,-71.22588083333333,,
46.798966166666666,-71.22587533333333,,
46.798966166666666,-71.22587533333333,,
46.79896883333333,-71.2258735,,
46.79896883333333,-71.2258735,,
46.79897166666667,-71.22587183333333,,
46.79897166666667,-71.22587183333333,,
46.79897533333333,-71.22587033333333,,
46.79897533333333,-71.22587033333333,,
46.79897733333333,-71.22587033333333,,
46.79897733333333,-71.22587033333333,,
46.7989775,-71.22587133333333,,
46.7989775,-71.22587133333333,,
46.79897783333333,-71.2258715,,
46.79897783333333,-71.2258715,,
46.79898016666667,-71.2258715,,
46.79898016666667,-71.2258715,,
46.7989795,-71.22587066666667,,
46.7989795,-71.22587066666667,,
46.7989785,-71.22587,,
46.7989785,-71.22587,,
46.7989785,-71.2258695,,
46.7989785,-71.2258695,,
46.798978,-71.22586866666667,,
46.798978,-71.22586866666667,,
46.79898016666667,-71.22586766666667,,
46.79898016666667,-71.22586766666667,,
46.79897916666667,-71.2258685,,
46.79897916666667,-71.2258685,,
46.79897616666667,-71.225873,,
46.79897616666667,-71.225873,,
46.79897366666667,-71.225879,,
46.79897366666667,-71.225879,,
46.798972166666665,-71.22587983333334,,
46.798972166666665,-71.22587983333334,,
46.798972666666664,-71.22587766666666,,
46.798972666666664,-71.22587766666666,,
46.798972666666664,-71.22587583333333,,
46.798972666666664,-71.22587583333333,,
46.79897016666666,-71.22587416666667,,
46.79897016666666,-71.22587416666667,,
46.798968333333335,-71.22587266666666,,
46.798968333333335,-71.22587266666666,,
46.79896683333333,-71.22588183333333,,
46.79896683333333,-71.22588183333333,,
46.7989605,-71.2259115,,
46.7989605,-71.2259115,,
46.798953833333336,-71.2259285,,
46.798953833333336,-71.2259285,,
46.79894733333333,-71.22594333333333,,
46.79894733333333,-71.22594333333333,,
46.798943666666666,-71.22595383333334,,
46.798943666666666,-71.22595383333334,,
46.7989435,-71.22596216666666,,
46.7989435,-71.22596216666666,,
46.798942833333335,-71.225965,,
46.798942833333335,-71.225965,,
46.79895666666667,-71.22596466666667,,
46.79895666666667,-71.22596466666667,,
46.79895466666667,-71.22596183333333,,
46.79895466666667,-71.22596183333333,,
46.79896033333333,-71.22596633333333,,
46.798961166666665,-71.22595966666667,,
46.798961166666665,-71.22595966666667,,
46.79896,-71.225961,,
46.79896,-71.225961,,
46.79895833333333,-71.22595933333334,,
46.79895833333333,-71.22595933333334,,
46.798955166666666,-71.22595816666667,,
46.798955166666666,-71.22595816666667,,
46.798951833333334,-71.22596366666667,,
46.798951833333334,-71.22596366666667,,
46.79894783333334,-71.22597933333333,,
46.79894783333334,-71.22597933333333,,
46.79893716666667,-71.22598566666667,,
46.79893716666667,-71.22598566666667,,
46.79893166666667,-71.22599083333333,,
46.798964833333336,-71.22598266666667,,
46.798964833333336,-71.22598266666667,,
46.79896466666667,-71.22598716666667,-73.0,12.0
46.79896466666667,-71.22598716666667,,
46.79896216666667,-71.22599,-66.0,12.0
46.79896216666667,-71.22599,,
46.79895616666667,-71.22599783333334,-71.0,12.0
46.79895616666667,-71.22599783333334,,
46.7989465,-71.22601083333333,-66.0,12.0
46.7989465,-71.22601083333333,,
46.798935,-71.2260265,-69.0,11.75
46.798935,-71.2260265,,
46.798925833333335,-71.2260415,-66.0,12.0
46.798925833333335,-71.2260415,,
46.7989175,-71.22605916666667,-74.0,12.0
46.7989175,-71.22605916666667,,
46.79891083333333,-71.2260785,-72.0,12.5
46.79891083333333,-71.2260785,,
46.798906,-71.22609433333334,-72.0,12.0
46.798906,-71.22609433333334,,
46.7989005,-71.22612333333333,-68.0,12.25
46.7989005,-71.22612333333333,,
46.7988965,-71.22614583333333,-83.0,9.25
46.7988965,-71.22614583333333,,
46.79889166666667,-71.22616233333333,,
46.79889166666667,-71.22616233333333,-70.0,11.75
46.79888316666667,-71.226181,,
46.79888316666667,-71.226181,-72.0,12.0
46.798874,-71.22620133333334,-69.0,12.25
46.798874,-71.22620133333334,,
46.79886533333333,-71.22621983333333,,
46.79886533333333,-71.22621983333333,-79.0,11.75
46.798856666666666,-71.22624433333333,,
46.798856666666666,-71.22624433333333,-68.0,12.5
46.79885183333333,-71.22626,,
46.79885183333333,-71.22626,-69.0,12.75
46.798853,-71.22627816666666,,
46.798853,-71.22627816666666,-72.0,12.5
46.798843833333336,-71.22630483333333,,
46.798843833333336,-71.22630483333333,-72.0,12.25
46.798837166666665,-71.22632466666667,,
46.798837166666665,-71.22632466666667,-80.0,11.5
46.7988265,-71.2263375,,
46.7988265,-71.2263375,,
46.79882,-71.22635166666667,-83.0,10.5
46.79882,-71.22635166666667,,
46.7988095,-71.226375,-79.0,12.0
46.7988095,-71.226375,,
46.79880566666667,-71.22639383333333,-77.0,11.25
46.79880566666667,-71.22639383333333,,
46.79879833333333,-71.22641733333333,-80.0,11.25
46.79879833333333,-71.22641733333333,,
46.79879316666667,-71.22643416666666,-76.0,12.25
46.79879316666667,-71.22643416666666,,
46.79878566666667,-71.2264525,-90.0,7.5
46.79878566666667,-71.2264525,,
46.79877416666667,-71.22646783333333,-81.0,11.25
46.79877416666667,-71.22646783333333,,
46.7987465,-71.22646816666666,-76.0,12.25
46.7987465,-71.22646816666666,,
46.79874366666667,-71.22649416666667,-79.0,12.0
46.79874366666667,-71.22649416666667,,
46.798739833333336,-71.22651716666667,-84.0,10.0
46.798739833333336,-71.22651716666667,,
46.7987295,-71.22653966666667,-80.0,11.25
46.7987295,-71.22653966666667,,
46.79872016666667,-71.2265605,-82.0,11.25
46.79872016666667,-71.2265605,,
46.79871166666667,-71.22658183333333,-79.0,11.25
46.79871166666667,-71.22658183333333,,
46.7987035,-71.226601,-75.0,11.75
46.7987035,-71.226601,,
46.798691166666664,-71.22661966666666,,
46.798691166666664,-71.22661966666666,-90.0,6.25
46.79868866666666,-71.22663733333333,-81.0,11.25
46.79868866666666,-71.22663733333333,,
46.798679166666666,-71.22666016666666,,
46.798679166666666,-71.22666016666666,-81.0,11.25
46.798665166666666,-71.22667583333333,,
46.798665166666666,-71.22667583333333,-79.0,11.5
46.79865266666667,-71.22669516666667,,
46.79865266666667,-71.22669516666667,-81.0,10.75
46.7986465,-71.22671316666667,,
46.7986465,-71.22671316666667,-82.0,11.0
46.79863616666667,-71.22673,,
46.79863616666667,-71.22673,-94.0,4.5
46.79862883333333,-71.22674516666666,,
46.79862883333333,-71.22674516666666,-87.0,8.5
46.7986175,-71.2267565,,
46.7986175,-71.2267565,-83.0,11.0
46.79861,-71.2267705,,
46.79861,-71.2267705,-78.0,11.5
46.7986025,-71.226791,,
46.7986025,-71.226791,,
46.798591,-71.22681133333333,-82.0,10.25
46.798591,-71.22681133333333,,
46.7985875,-71.2268335,-82.0,11.0
46.7985875,-71.2268335,,
46.79857716666667,-71.22685116666666,-88.0,9.75
46.79857716666667,-71.22685116666666,,
46.79857233333333,-71.22686783333333,-85.0,10.5
46.79857233333333,-71.22686783333333,,
46.798570833333336,-71.22688933333333,-88.0,11.0
46.798570833333336,-71.22688933333333,,
46.79856,-71.22690316666667,-87.0,9.0
46.79856,-71.22690316666667,,
46.79855233333333,-71.2269195,-81.0,11.0
46.79855233333333,-71.2269195,,
46.798545833333336,-71.22693866666667,-82.0,11.25
46.798545833333336,-71.22693866666667,,
46.798539,-71.2269575,-85.0,10.0
46.798539,-71.2269575,,
46.798528833333336,-71.2269735,-91.0,6.5
46.798528833333336,-71.2269735,,
46.79851816666667,-71.226991,-81.0,11.25
46.79851816666667,-71.226991,,
46.7985045,-71.2270025,,
46.7985045,-71.2270025,,
46.798494166666664,-71.227018,-92.0,4.5
46.798494166666664,-71.227018,,
46.79848466666667,-71.22703483333333,-90.0,5.0
46.79848466666667,-71.22703483333333,,
46.798476,-71.22705216666667,,
46.798476,-71.22705216666667,-91.0,6.0
46.79846516666667,-71.22706916666667,,
46.79846516666667,-71.22706916666667,-87.0,9.0
46.79845266666667,-71.22708416666667,,
46.79845266666667,-71.22708416666667,-94.0,3.75
46.79844,-71.227097,,
46.79844,-71.227097,-87.0,8.25
46.79842933333333,-71.22711333333334,,
46.79842933333333,-71.22711333333334,-81.0,11.25
46.79842166666667,-71.2271335,,
46.79842166666667,-71.2271335,-95.0,1.75
46.798413333333336,-71.22715233333334,,
46.798413333333336,-71.22715233333334,-82.0,10.25
46.798404166666664,-71.22717066666667,,
46.798404166666664,-71.22717066666667,,
46.79839583333333,-71.2271895,-78.0,11.75
46.79839583333333,-71.2271895,,
46.79838683333333,-71.22720766666667,-89.0,8.25
46.79838683333333,-71.22720766666667,,
46.798378166666666,-71.22722566666667,-91.0,7.25
46.798378166666666,-71.22722566666667,,
46.7983695,-71.22724416666667,-88.0,9.0
46.7983695,-71.22724416666667,-91.0,7.0
46.79835883333333,-71.2272615,,
46.79835883333333,-71.2272615,,
46.79835,-71.22728066666667,-94.0,4.5
46.79835,-71.22728066666667,,
46.798339666666664,-71.227298,-86.0,10.25
46.798339666666664,-71.227298,,
46.7983285,-71.22731516666667,-106.0,-7.25
46.7983285,-71.22731516666667,,
46.7983165,-71.22733133333334,-100.0,-1.25
46.7983165,-71.22733133333334,,
46.798305166666665,-71.227348,-94.0,3.75
46.798305166666665,-71.227348,,
46.798293,-71.22736316666666,-83.0,10.5
46.798293,-71.22736316666666,,
46.7982825,-71.22737966666666,-95.0,2.75
46.7982825,-71.22737966666666,,
46.798272,-71.22739566666667,-101.0,-3.75
46.798272,-71.22739566666667,,
46.79826166666667,-71.22741216666667,-88.0,8.0
46.79826166666667,-71.22741216666667,,
46.798251,-71.22742933333333,,
46.798251,-71.22742933333333,-93.0,4.75
46.7982425,-71.22744766666666,,
46.7982425,-71.22744766666666,-94.0,7.25
46.798232166666665,-71.22746333333333,,
46.798232166666665,-71.22746333333333,-89.0,8.25
46.798222833333334,-71.227481,,
46.798222833333334,-71.227481,-92.0,5.0
46.7982115,-71.22749633333333,,
46.7982115,-71.22749633333333,-91.0,6.25
46.79820133333333,-71.2275125,,
46.79820133333333,-71.2275125,-97.0,1.0
46.79819033333333,-71.2275265,,
46.79819033333333,-71.2275265,-87.0,9.5
46.798181,-71.22754383333333,,
46.798181,-71.22754383333333,-90.0,7.5
46.7981685,-71.227557,,
46.7981685,-71.227557,-101.0,-1.75
46.79816116666667,-71.22757516666667,,
46.79816116666667,-71.22757516666667,,
46.798150666666665,-71.22759033333334,,
46.798150666666665,-71.22759033333334,-93.0,5.25
46.798142666666664,-71.22760766666667,,
46.798142666666664,-71.22760766666667,,
46.7981315,-71.22762183333333,-90.0,7.5
46.7981315,-71.22762183333333,,
46.79812366666667,-71.2276405,-96.0,2.25
46.79812366666667,-71.2276405,,
46.79811316666667,-71.22765716666666,-89.0,7.25
46.79811316666667,-71.22765716666666,,
46.79810616666666,-71.227675,-98.0,0.5
46.79810616666666,-71.227675,,
46.79809616666667,-71.2276915,-99.0,-5.0
46.79809616666667,-71.2276915,,
46.798086,-71.22770766666666,-104.0,-8.25
46.798086,-71.22770766666666,,
46.79807483333333,-71.227723,-96.0,0.5
46.79807483333333,-71.227723,,
46.798063666666664,-71.22773966666666,-90.0,7.25
46.798063666666664,-71.22773966666666,,
46.798053333333336,-71.22775616666667,-90.0,4.25
46.798053333333336,-71.22775616666667,,
46.7980445,-71.22777466666666,-87.0,6.25
46.7980445,-71.22777466666666,,
46.79803366666667,-71.22779066666666,-86.0,6.75
46.79803366666667,-71.22779066666666,,
46.7980265,-71.22781016666667,-97.0,1.75
46.7980265,-71.22781016666667,,
46.79801833333333,-71.22782716666667,,
46.79801833333333,-71.22782716666667,-86.0,9.5
46.798009,-71.22784516666667,,
46.798009,-71.22784516666667,-87.0,6.75
46.797999,-71.22786066666667,-91.0,5.75
46.797999,-71.22786066666667,,
46.797988833333335,-71.22787766666667,,
46.797988833333335,-71.22787766666667,-103.0,-4.25
46.7979795,-71.22788916666667,,
46.7979795,-71.22788916666667,-87.0,8.5
46.797976,-71.227901,-93.0,2.75
46.797976,-71.227901,,
46.797968833333336,-71.2279145,-87.0,7.0
46.797968833333336,-71.2279145,,
46.797962,-71.22792433333333,,
46.797962,-71.22792433333333,-94.0,2.0
46.79795266666667,-71.2279345,,
46.79795266666667,-71.2279345,-83.0,10.0
46.7979415,-71.2279475,,
46.7979415,-71.2279475,-84.0,9.25
46.797932833333334,-71.22796333333334,,
46.797932833333334,-71.22796333333334,,
46.79792116666667,-71.227976,-94.0,2.0
46.79792116666667,-71.227976,,
46.797908666666665,-71.22799216666667,-88.0,7.0
46.797908666666665,-71.22799216666667,,
46.79789783333333,-71.22800683333334,-92.0,2.5
46.79789783333333,-71.22800683333334,,
46.797887333333335,-71.22801883333334,-91.0,6.25
46.797887333333335,-71.22801883333334,,
46.7978795,-71.2280345,-99.0,1.0
46.7978795,-71.2280345,,
46.79786716666667,-71.228051,-90.0,5.25
46.79786716666667,-71.228051,,
46.797855,-71.22806466666667,-95.0,-2.25
46.797855,-71.22806466666667,,
46.797845833333334,-71.22807733333333,-96.0,0.0
46.797845833333334,-71.22807733333333,,
46.797837333333334,-71.2280965,-96.0,-2.0
46.797837333333334,-71.2280965,,
46.797827,-71.22811183333333,-97.0,-1.5
46.797827,-71.22811183333333,,
46.79781716666667,-71.22812733333333,-102.0,-5.5
46.79781716666667,-71.22812733333333,,
46.797807,-71.2281435,-99.0,-3.5
46.797807,-71.2281435,,
46.7977975,-71.22815933333334,-94.0,2.75
46.7977975,-71.22815933333334,,
46.7977895,-71.22817566666667,,
46.7977895,-71.22817566666667,-100.0,-1.0
46.79778233333333,-71.22819416666667,,
46.79778233333333,-71.22819416666667,-96.0,2.75
46.797773666666664,-71.22821066666667,,
46.797773666666664,-71.22821066666667,-91.0,7.5
46.79776583333334,-71.22822933333333,,
46.79776583333334,-71.22822933333333,-95.0,2.75
46.797754166666664,-71.22824383333334,,
46.797754166666664,-71.22824383333334,-104.0,-7.75
46.79774416666667,-71.22826066666667,,
46.79774416666667,-71.22826066666667,-103.0,-8.75
46.797733666666666,-71.22827433333333,,
46.797733666666666,-71.22827433333333,-91.0,2.75
46.797725166666666,-71.2282905,,
46.797725166666666,-71.2282905,-96.0,-0.25
46.797715833333335,-71.228306,,
46.797715833333335,-71.228306,-93.0,3.0
46.797707333333335,-71.22832283333334,,
46.797707333333335,-71.22832283333334,-110.0,-10.5
46.797701333333336,-71.2283435,,
46.797701333333336,-71.2283435,,
46.79769133333333,-71.22836066666666,-96.0,-1.25
46.79769133333333,-71.22836066666666,,
46.7976825,-71.228378,-102.0,-4.0
46.7976825,-71.228378,,
46.7976735,-71.2283935,-94.0,3.25
46.7976735,-71.2283935,,
46.797664,-71.22840733333334,-101.0,-4.25
46.797664,-71.22840733333334,,
46.7976555,-71.22842433333334,-97.0,-1.0
46.7976555,-71.22842433333334,,
46.7976455,-71.228442,-93.0,5.5
46.7976455,-71.228442,,
46.79763633333334,-71.2284585,-96.0,2.5
46.79763633333334,-71.2284585,,
46.797628,-71.22847733333333,-95.0,2.75
46.797628,-71.22847733333333,,
46.797616166666664,-71.22849083333334,-99.0,0.25
46.797616166666664,-71.22849083333334,,
46.79760616666667,-71.228506,-100.0,-1.75
46.79760616666667,-71.228506,,
46.797597,-71.22852366666666,-97.0,-1.0
46.797597,-71.22852366666666,,
46.797585166666664,-71.22853883333333,-106.0,-9.75
46.797585166666664,-71.22853883333333,,
46.7975735,-71.22855283333334,,
46.7975735,-71.22855283333334,-101.0,-0.75
46.797562,-71.2285675,,
46.797562,-71.2285675,-92.0,5.5
46.797549833333335,-71.2285825,,
46.797549833333335,-71.2285825,-94.0,0.5
46.79753816666667,-71.228598,,
46.79753816666667,-71.228598,-91.0,4.75
46.79753083333333,-71.22861733333333,,
46.79753083333333,-71.22861733333333,-97.0,-1.0
46.79752033333333,-71.2286345,,
46.79752033333333,-71.2286345,-96.0,1.75
46.797521,-71.2286605,,
46.797521,-71.2286605,-90.0,6.25
46.79750766666667,-71.2286735,,
46.79750766666667,-71.2286735,-90.0,3.5
46.79749733333333,-71.22869133333333,,
46.79749733333333,-71.22869133333333,-93.0,5.25
46.7974855,-71.2287045,,
46.7974855,-71.2287045,-103.0,-6.5
46.7974735,-71.228719,,
46.7974735,-71.228719,,
46.797465333333335,-71.22873816666667,-98.0,-0.75
46.797465333333335,-71.22873816666667,,
46.79745616666666,-71.228757,-103.0,-5.75
46.79745616666666,-71.228757,,
46.79744566666667,-71.22876983333333,-99.0,-1.75
46.79744566666667,-71.22876983333333,,
46.797435166666666,-71.2287835,-94.0,2.75
46.797435166666666,-71.2287835,,
46.79742516666666,-71.228799,-97.0,1.0
